season,season_start_year,season_end_year,season_week_index,season_chart_slot_index,month_index,month_name,month_number,calendar_year,month_week_slot,grade,grade_points,label_date,weather_window_start,weather_window_end,avg_weather_days_observed,avg_hours_above_freezing_sum_7d,avg_hours_above_freezing_mean_7d,avg_hours_above_freezing_max_7d,avg_hours_above_freezing_label_day,avg_temperature_mean_7d,avg_temperature_min_7d,avg_temperature_max_7d,avg_temperature_label_day,avg_humidity_mean_7d,avg_humidity_min_7d,avg_humidity_max_7d,avg_humidity_label_day,avg_snow_depth_mean_7d,avg_snow_depth_min_7d,avg_snow_depth_max_7d,avg_snow_depth_label_day,avg_wind_speed_mean_7d,avg_wind_speed_min_7d,avg_wind_speed_max_7d,avg_wind_speed_label_day,avg_rain_sum_7d,avg_rain_max_7d,avg_rain_label_day,avg_snowfall_sum_7d,avg_snowfall_max_7d,avg_snowfall_label_day
2009-10,2009,2010,27,34,7,April,4,2010,4,D,0,2010-04-24,2010-04-18,2010-04-24,7,147.25,21.035714285714285,22.75,21.75,42.48497023809524,34.80833333333334,48.07083333333333,44.077083333333334,70.15625,54.94791666666667,90.46875,54.94791666666667,0.0275892857142857,0.0,0.0840520833333333,0.0,5.454166666666667,3.9614583333333337,6.8916666666666675,3.9614583333333337,0.281,0.178,0.0,0.10425,0.10425,0.0
2009-10,2009,2010,28,36,8,May,5,2010,1,D,0,2010-05-01,2010-04-25,2010-05-01,7,137.0,19.571428571428573,23.75,23.75,42.002678571428575,31.582291666666663,54.05,54.05,68.49255952380953,53.0,89.17708333333334,54.42708333333333,0.17632886904761907,0.0,0.41575,0.1401458333333333,6.320535714285714,3.2270833333333333,9.873958333333334,3.2270833333333333,0.40800000000000003,0.346,0.006,6.6415,4.62275,0.0
2008-09,2008,2009,1,6,2,November,11,2008,1,D,0,2008-11-01,2008-10-26,2008-11-01,7,109.25,15.607142857142858,24.0,19.25,36.41979166666666,27.334375,47.85,35.53125,80.77083333333334,74.09375,98.47916666666666,74.09375,0.11354017857142858,0.0,0.246,0.15059375,7.294345238095238,5.5875,11.594791666666666,5.877083333333333,1.8497499999999998,1.079,0.002,3.42225,3.228,0.0
2008-09,2008,2009,2,7,2,November,11,2008,2,D,0,2008-11-08,2008-11-02,2008-11-08,7,132.75,18.964285714285715,24.0,24.0,43.38854166666666,28.444791666666667,51.95,51.95,83.70238095238096,62.72916666666667,96.42708333333331,96.42708333333331,0.04995833333333331,0.0,0.13684375,0.0,4.852083333333334,2.75,6.958333333333334,5.933333333333334,0.17375000000000002,0.09475,0.09475,0.0,0.0,0.0
2008-09,2008,2009,3,8,2,November,11,2008,3,D,0,2008-11-15,2008-11-09,2008-11-15,7,113.5,16.214285714285715,24.0,24.0,36.878571428571426,29.942708333333332,48.62708333333333,48.62708333333333,86.48958333333334,73.84375,99.40625,99.40625,0.023031250000000003,0.0,0.0474375,0.0034375,5.865178571428572,2.689583333333333,7.425,6.511458333333334,1.13175,0.3964999999999999,0.3964999999999999,0.5414999999999999,0.27025,0.0
2008-09,2008,2009,4,9,2,November,11,2008,4,B,2,2008-11-22,2008-11-16,2008-11-22,7,32.0,4.571428571428571,22.5,0.0,24.064285714285713,15.317708333333334,46.026041666666664,15.317708333333334,61.39732142857144,49.5,83.17708333333334,56.291666666666664,0.04006845238095237,0.00034375,0.0743333333333333,0.0743333333333333,8.354613095238095,6.15,11.229166666666666,10.440625,0.17875,0.17775,0.0,1.0035,0.342,0.342
2008-09,2008,2009,5,10,2,November,11,2008,5,C,1,2008-11-29,2008-11-23,2008-11-29,7,36.5,5.214285714285714,13.25,0.0,25.793750000000006,15.692708333333332,32.401041666666664,26.251041666666666,75.60267857142857,56.17708333333333,87.84375,79.0,0.24754017857142854,0.09025,0.3424374999999999,0.3424374999999999,7.6000000000000005,5.4625,11.225,6.332291666666666,0.69,0.4905,0.0,4.339,3.52125,0.13975
2008-09,2008,2009,6,11,3,December,12,2008,1,C,1,2008-12-06,2008-11-30,2008-12-06,7,45.25,6.464285714285714,16.0,0.0,26.696875,17.590625,33.62916666666666,17.590625,73.47172619047618,60.70833333333333,92.36458333333331,60.70833333333333,0.3346502976190475,0.3150104166666666,0.3926979166666666,0.3150104166666666,7.285416666666667,4.904166666666667,9.484375,6.304166666666667,0.28575,0.22875,0.0,1.568,0.90925,0.0
2008-09,2008,2009,7,12,3,December,12,2008,2,C,1,2008-12-13,2008-12-07,2008-12-13,7,20.5,2.9285714285714284,16.5,0.0,18.44761904761905,3.8041666666666663,36.78958333333333,8.041666666666666,76.11011904761905,60.979166666666664,93.90625,78.89583333333333,0.5115669642857144,0.3103020833333333,0.98778125,0.98778125,7.203869047619047,3.885416666666667,10.159375,6.64375,0.9432499999999999,0.69775,0.0,10.654250000000001,7.41525,0.147
2008-09,2008,2009,8,13,3,December,12,2008,3,A,3,2008-12-20,2008-12-14,2008-12-20,7,28.75,4.107142857142857,19.0,0.0,18.23943452380953,5.351041666666667,38.196875,5.351041666666667,76.47767857142857,66.26041666666666,83.41666666666667,79.32291666666667,0.903970238095238,0.5937604166666667,1.2693125,1.2693125,6.975595238095238,3.803125,11.809375,3.803125,0.18225000000000002,0.13275,0.0,6.480499999999999,3.252,1.182
2008-09,2008,2009,9,14,3,December,12,2008,4,C,1,2008-12-27,2008-12-21,2008-12-27,7,23.25,3.3214285714285716,9.25,9.25,15.209523809523807,0.4187499999999999,30.321875,29.989583333333332,79.54613095238096,73.48958333333334,86.35416666666667,86.35416666666667,1.4518110119047616,1.2374270833333334,1.6514687499999998,1.3517812500000002,7.762946428571429,3.9729166666666664,13.072916666666666,8.154166666666667,0.608,0.3065,0.3065,6.192749999999999,2.611,0.028
2008-09,2008,2009,10,16,4,January,1,2009,1,C,1,2009-01-03,2008-12-28,2009-01-03,7,25.5,3.642857142857143,23.0,0.0,15.25967261904762,-4.129166666666666,41.41458333333333,12.776041666666666,74.51488095238095,65.45833333333333,91.48958333333334,78.05208333333333,1.0022053571428573,0.8768125,1.1079583333333334,1.05440625,8.354464285714286,4.721875000000001,11.171875,7.685416666666667,0.10875,0.10875,0.0,1.7782500000000003,0.97275,0.22375
2008-09,2008,2009,11,17,4,January,1,2009,2,A,3,2009-01-10,2009-01-04,2009-01-10,7,0.0,0.0,0.0,0.0,12.24717261904762,0.746875,22.28125,0.746875,78.48214285714286,74.875,84.78125,74.875,1.2969419642857143,1.05653125,1.55334375,1.55265625,6.741220238095238,3.697916666666667,9.161458333333334,3.697916666666667,0.051,0.043,0.0,5.513,2.93425,0.0
2008-09,2008,2009,12,18,4,January,1,2009,3,A,3,2009-01-17,2009-01-11,2009-01-17,7,0.0,0.0,0.0,0.0,-0.23303571428571526,-13.602083333333336,13.658333333333331,-7.4541666666666675,74.15178571428574,69.44791666666667,81.01041666666666,72.05208333333334,1.7074136904761907,1.6759166666666667,1.7456354166666668,1.6962812499999995,5.491369047619047,3.10625,9.279166666666669,6.102083333333333,0.001,0.001,0.0,1.9465,1.32375,0.021
2008-09,2008,2009,13,19,4,January,1,2009,4,A,3,2009-01-24,2009-01-18,2009-01-24,7,2.0,0.2857142857142857,2.0,2.0,12.496130952380952,3.3208333333333337,20.182291666666664,13.404166666666669,79.76636904761905,74.32291666666667,85.40625,74.32291666666667,1.7895000000000003,1.7439895833333332,1.8392291666666667,1.74584375,6.065327380952381,2.8958333333333335,10.003125,10.003125,0.006,0.006,0.006,2.2922499999999997,0.912,0.40175
2008-09,2008,2009,14,20,4,January,1,2009,5,A,3,2009-01-31,2009-01-25,2009-01-31,7,0.0,0.0,0.0,0.0,6.794047619047619,-5.21875,17.680208333333333,10.815625,75.99404761904762,72.17708333333333,79.07291666666667,76.39583333333333,1.9708422619047619,1.7135625,2.31865625,2.21896875,6.189136904761904,3.696875,8.042708333333334,6.645833333333334,0.0,0.0,0.0,6.48075,4.4030000000000005,0.077
2008-09,2008,2009,15,21,5,February,2,2009,1,B,2,2009-02-07,2009-02-01,2009-02-07,7,7.0,1.0,4.5,4.5,9.666666666666666,-1.634375,23.902083333333337,14.882291666666667,74.88541666666666,71.13541666666666,79.25,71.13541666666666,2.092684523809524,2.0152916666666667,2.2025520833333334,2.0152916666666667,6.260119047619048,4.367708333333334,7.523958333333333,7.523958333333333,0.006,0.006,0.006,0.30100000000000005,0.154,0.0
2008-09,2008,2009,16,22,5,February,2,2009,2,C,1,2009-02-14,2009-02-08,2009-02-14,7,56.25,8.035714285714286,19.5,0.0,22.748363095238094,10.53125,36.251041666666666,12.614583333333334,77.5327380952381,68.09375,94.3125,68.09375,1.7120803571428573,1.523,1.922791666666667,1.523,8.279761904761905,5.632291666666667,11.747916666666669,8.765625,0.6667500000000001,0.50475,0.0,1.745,0.97225,0.0
2008-09,2008,2009,17,23,5,February,2,2009,3,A,3,2009-02-21,2009-02-15,2009-02-21,7,11.0,1.5714285714285714,7.5,0.0,17.170982142857145,13.636458333333334,29.622916666666665,14.642708333333331,74.09672619047618,69.20833333333333,82.55208333333334,71.6875,1.5287857142857142,1.458427083333333,1.63740625,1.63740625,6.8915178571428575,3.279166666666667,9.2,8.639583333333333,0.006,0.006,0.0,2.8617500000000002,1.77825,0.25075
2008-09,2008,2009,18,24,5,February,2,2009,4,C,1,2009-02-28,2009-02-22,2009-02-28,7,31.0,4.428571428571429,15.5,5.0,20.530505952380953,9.720833333333331,35.9625,20.097916666666663,75.67708333333333,68.48958333333333,84.1875,71.90625,1.949875,1.666375,2.1136145833333333,1.7434166666666666,8.324255952380952,3.4739583333333335,11.8875,9.38125,0.4465,0.265,0.1815,6.530499999999999,3.65325,0.34575
2008-09,2008,2009,19,26,6,March,3,2009,1,B,2,2009-03-07,2009-03-01,2009-03-07,7,29.75,4.25,19.25,19.25,15.251339285714286,5.067708333333334,36.760416666666664,36.760416666666664,68.54166666666667,61.10416666666667,84.10416666666667,84.10416666666667,1.8017544642857142,1.694135416666667,1.882375,1.694135416666667,6.765029761904762,3.5479166666666666,9.245833333333334,6.970833333333333,0.12375,0.10975,0.014,1.5957499999999998,1.015,0.021
2008-09,2008,2009,20,27,6,March,3,2009,2,B,2,2009-03-14,2009-03-08,2009-03-14,7,53.75,7.678571428571429,19.0,6.25,24.36041666666667,9.876041666666667,35.13229166666667,20.222916666666663,69.14732142857143,49.5,85.91666666666667,49.96875,1.6553660714285712,1.5795625000000002,1.77346875,1.5795625000000002,6.827380952380952,3.4697916666666666,11.46875,6.320833333333334,0.96375,0.52075,0.0,3.3162499999999997,2.4605,0.0
2008-09,2008,2009,21,28,6,March,3,2009,3,B,2,2009-03-21,2009-03-15,2009-03-21,7,74.0,10.571428571428571,19.5,6.5,30.658482142857142,23.17395833333333,37.73645833333333,25.18125,63.69642857142857,42.77083333333333,81.83333333333334,42.77083333333333,1.2984657738095235,1.07440625,1.553875,1.07440625,5.5874999999999995,3.234375,8.3875,3.234375,0.1975,0.1835,0.0,0.06925,0.06925,0.0
2008-09,2008,2009,22,29,6,March,3,2009,4,C,1,2009-03-28,2009-03-22,2009-03-28,7,66.0,9.428571428571429,19.25,16.0,29.07529761904762,15.305208333333333,38.579166666666666,38.579166666666666,61.58482142857143,47.541666666666664,84.28125,70.25,1.0097351190476191,0.8093854166666666,1.0959479166666668,0.8093854166666666,6.682291666666666,3.10625,11.3375,4.671875,0.27375,0.25875,0.0,0.73975,0.512,0.0
2008-09,2008,2009,23,31,7,April,4,2009,1,C,1,2009-04-04,2009-03-29,2009-04-04,7,133.75,19.107142857142858,22.75,22.75,37.64151785714286,33.2,43.224999999999994,39.07083333333333,87.90922619047618,76.77083333333333,96.625,94.86458333333331,0.44770238095238096,0.1365,0.6453958333333333,0.1365,7.560267857142857,6.132291666666666,9.521875,8.020833333333334,1.06675,0.444,0.2825,1.0915,0.455,0.455
2008-09,2008,2009,24,32,7,April,4,2009,2,C,1,2009-04-11,2009-04-05,2009-04-11,7,100.25,14.321428571428571,18.0,15.25,33.716815476190476,29.58125,35.48125,34.234375,70.01488095238095,55.9375,89.73958333333334,60.5625,0.1646785714285714,0.1125937499999999,0.2162291666666666,0.1125937499999999,7.3602678571428575,5.572916666666666,9.032291666666667,6.828125,0.4264999999999999,0.25525,0.0,1.6305,1.2957500000000002,0.0
2008-09,2008,2009,25,33,7,April,4,2009,3,C,1,2009-04-18,2009-04-12,2009-04-18,7,97.5,13.928571428571429,22.75,22.75,36.1546130952381,26.059375,43.14375,43.14375,54.104166666666664,50.854166666666664,65.54166666666666,65.54166666666666,0.07246874999999998,0.015125,0.11225,0.015125,7.029464285714286,4.404166666666667,11.547916666666667,5.95,0.027,0.027,0.027,0.168,0.168,0.0
2008-09,2008,2009,26,34,7,April,4,2009,4,D,0,2009-04-25,2009-04-19,2009-04-25,7,147.5,21.071428571428573,24.0,24.0,43.69255952380952,38.844791666666666,59.045833333333334,59.045833333333334,68.61309523809524,52.375,85.64583333333333,54.927083333333336,0.0026026785714285713,0.0,0.0116875,0.0,7.603273809523809,5.202083333333333,10.00625,8.55,0.53425,0.2335,0.003,0.166,0.166,0.0
2008-09,2008,2009,27,36,8,May,5,2009,1,D,0,2009-05-02,2009-04-26,2009-05-02,7,162.75,23.25,24.0,23.5,52.28928571428572,42.4625,61.40624999999999,47.94166666666666,66.07440476190477,51.21875,77.48958333333334,69.3125,0.0,0.0,0.0,0.0,7.910714285714285,5.692708333333333,12.26875,8.103125,0.68625,0.382,0.12775,0.0,0.0,0.0
2007-08,2007,2008,1,7,2,November,11,2007,2,D,0,2007-11-10,2007-11-04,2007-11-10,7,87.5,12.5,18.5,4.75,32.24747023809524,27.528125,37.63645833333333,27.528125,74.10714285714286,69.58333333333333,84.70833333333334,70.84375,0.007808035714285714,0.0,0.0165,0.0165,5.490922619047618,2.473958333333333,8.991666666666667,4.752083333333333,0.78475,0.7667499999999999,0.0,0.1325,0.1325,0.0
2007-08,2007,2008,2,8,2,November,11,2007,3,C,1,2007-11-17,2007-11-11,2007-11-17,7,82.75,11.821428571428571,21.25,1.0,31.980059523809523,24.745833333333337,40.07291666666667,24.745833333333337,78.5565476190476,63.92708333333333,98.125,65.13541666666667,0.09341369047619044,0.0055,0.3098541666666666,0.3098541666666666,7.2562500000000005,3.267708333333333,10.4625,9.708333333333332,1.16575,0.9495,0.0,3.95575,2.2605,0.23725
2007-08,2007,2008,3,9,2,November,11,2007,4,C,1,2007-11-24,2007-11-18,2007-11-24,7,44.25,6.321428571428571,17.5,0.0,24.823958333333334,15.205208333333331,32.415625,15.205208333333331,81.18303571428571,69.19791666666667,98.45833333333331,69.19791666666667,0.4185104166666667,0.28759375,0.52696875,0.52696875,5.265625,2.9499999999999997,8.89375,5.178125,0.7535000000000001,0.6405000000000001,0.0,4.273750000000001,2.15775,0.042
2007-08,2007,2008,4,11,3,December,12,2007,1,C,1,2007-12-01,2007-11-25,2007-12-01,7,42.5,6.071428571428571,18.0,0.0,25.04122023809524,13.894791666666666,33.420833333333334,13.894791666666666,72.52380952380952,57.73958333333333,91.94791666666669,57.73958333333333,0.480735119047619,0.44653125,0.5225,0.5007395833333333,8.169196428571428,5.88125,11.420833333333334,11.420833333333334,0.78425,0.6615,0.001,1.9300000000000002,0.60175,0.60175
2007-08,2007,2008,5,12,3,December,12,2007,2,A,3,2007-12-08,2007-12-02,2007-12-08,7,2.5,0.35714285714285715,1.25,1.25,15.573214285714284,9.817708333333332,23.60625,20.945833333333333,78.88541666666667,62.041666666666664,83.9375,83.0625,0.9272455357142856,0.5242708333333334,1.06625,1.05215625,6.109226190476191,3.6822916666666665,9.177083333333334,7.397916666666666,0.002,0.001,0.0,7.028000000000001,5.223000000000001,0.256
2007-08,2007,2008,6,13,3,December,12,2007,3,A,3,2007-12-15,2007-12-09,2007-12-15,7,10.75,1.5357142857142858,7.75,0.0,15.595386904761904,6.059374999999999,27.927083333333332,6.059374999999999,82.47916666666667,75.02083333333334,87.80208333333333,75.02083333333334,1.3068809523809521,1.040125,1.59159375,1.59159375,5.563541666666667,2.61875,8.486458333333333,6.973958333333333,0.0745,0.0735,0.0,6.7575,2.84825,0.077
2007-08,2007,2008,7,14,3,December,12,2007,4,B,2,2007-12-22,2007-12-16,2007-12-22,7,0.0,0.0,0.0,0.0,14.805357142857144,6.171875,23.382291666666667,20.416666666666668,83.03571428571426,77.66666666666666,90.36458333333331,85.51041666666666,2.233345238095238,1.86528125,2.4175729166666664,2.1830833333333333,6.060416666666667,3.3666666666666667,10.980208333333334,6.904166666666667,0.09625,0.09625,0.0,10.252250000000002,5.71175,0.0
2007-08,2007,2008,8,15,3,December,12,2007,5,A,3,2007-12-29,2007-12-23,2007-12-29,7,43.0,6.142857142857143,12.5,12.5,27.74895833333333,21.991666666666667,32.921875,31.197916666666668,85.59077380952381,75.625,90.23958333333331,86.65625,1.813092261904762,1.6938125,2.07928125,1.83696875,7.531398809523812,3.286458333333333,11.098958333333334,8.885416666666668,0.52225,0.40175,0.0885,3.8965,1.6880000000000002,1.6880000000000002
2007-08,2007,2008,9,16,4,January,1,2008,1,A,3,2008-01-05,2007-12-30,2008-01-05,7,1.75,0.25,1.25,0.0,13.607589285714283,-5.6187499999999995,25.679166666666667,17.047916666666666,81.59672619047618,73.16666666666666,90.38541666666666,79.53125,2.114754464285714,1.82384375,2.2338437499999997,2.212947916666667,6.099851190476191,4.643750000000001,8.213541666666666,5.230208333333334,0.0,0.0,0.0,5.67725,3.15675,0.035
2007-08,2007,2008,10,17,4,January,1,2008,2,C,1,2008-01-12,2008-01-06,2008-01-12,7,106.25,15.178571428571429,23.75,13.5,34.57098214285715,29.386458333333337,41.928125,31.828125,87.1622023809524,74.10416666666667,95.66666666666669,83.42708333333333,1.5863645833333335,1.2268125,2.1864999999999997,1.2580416666666667,7.857738095238095,5.16875,12.046875,7.323958333333334,0.8367500000000001,0.6005,0.0,1.3865,1.1445,0.0
2007-08,2007,2008,11,18,4,January,1,2008,3,B,2,2008-01-19,2008-01-13,2008-01-19,7,8.5,1.2142857142857142,4.75,0.0,20.53720238095238,13.058333333333334,27.088541666666664,18.29479166666667,70.64434523809526,61.166666666666664,76.08333333333333,67.08333333333334,1.3014642857142857,1.2323125,1.39975,1.39975,6.01577380952381,3.5427083333333336,10.051041666666666,7.396875,0.0,0.0,0.0,2.8702500000000004,1.8465000000000005,0.0555
2007-08,2007,2008,12,19,4,January,1,2008,4,A,3,2008-01-26,2008-01-20,2008-01-26,7,0.0,0.0,0.0,0.0,9.123958333333334,1.6364583333333336,17.548958333333335,14.495833333333334,69.91220238095238,61.25,77.125,77.125,1.4724940476190478,1.4179375,1.5334895833333333,1.5334895833333333,6.403125,3.7916666666666665,8.7625,4.107291666666667,0.001,0.001,0.0,1.5882499999999997,0.47775,0.291
2007-08,2007,2008,13,21,5,February,2,2008,1,B,2,2008-02-02,2008-01-27,2008-02-02,7,21.0,3.0,12.25,3.5,18.82247023809524,13.242708333333336,30.640625,27.1125,75.91369047619047,58.010416666666664,83.5,83.5,1.5463988095238095,1.4651562500000002,1.7496354166666668,1.7496354166666668,6.910267857142856,4.301041666666666,10.564583333333331,8.703125,0.8975,0.38775,0.3047499999999999,3.49125,1.7235,1.25475
2007-08,2007,2008,14,22,5,February,2,2008,2,A,3,2008-02-09,2008-02-03,2008-02-09,7,20.5,2.9285714285714284,8.25,0.0,23.545535714285712,17.776041666666668,30.01354166666667,17.776041666666668,85.43750000000001,80.83333333333333,94.01041666666666,80.83333333333333,2.12455505952381,1.7534375,2.547364583333333,2.50115625,4.555803571428571,2.544791666666667,8.178125000000001,4.405208333333333,0.15975,0.15175,0.0,10.3445,3.9425,0.2565
2007-08,2007,2008,15,23,5,February,2,2008,3,B,2,2008-02-16,2008-02-10,2008-02-16,7,4.5,0.6428571428571429,1.75,0.0,13.641964285714286,1.3614583333333332,26.453125,6.355208333333333,74.59523809523809,64.46875,84.67708333333333,68.60416666666667,2.7755446428571426,2.5365,3.0570520833333332,2.9469062499999996,7.362797619047618,4.0375,11.279166666666669,5.197916666666667,0.11674999999999991,0.1127499999999999,0.0,7.7764999999999995,5.0705,0.007
2007-08,2007,2008,16,24,5,February,2,2008,4,B,2,2008-02-23,2008-02-17,2008-02-23,7,24.0,3.4285714285714284,21.25,0.0,16.311755952380953,4.053125,40.45,13.755208333333334,73.67261904761905,65.51041666666667,89.8125,81.13541666666666,2.6086130952380953,2.4834583333333335,2.9033854166666666,2.55246875,7.221875,3.809375,10.78125,3.809375,0.46875,0.46175,0.0,1.452,0.869,0.0417499999999999
2007-08,2007,2008,17,26,6,March,3,2008,1,A,3,2008-03-01,2008-02-24,2008-03-01,7,10.75,1.5357142857142858,4.25,2.0,16.280505952380953,1.473958333333333,25.973958333333336,20.029166666666665,75.74255952380952,63.489583333333336,86.875,73.25,2.665388392857143,2.47059375,2.8738229166666667,2.8738229166666667,5.949255952380952,3.966666666666667,9.03125,9.03125,0.002,0.001,0.001,7.09075,3.275,2.1645000000000003
2007-08,2007,2008,18,27,6,March,3,2008,2,B,2,2008-03-08,2008-03-02,2008-03-08,7,68.0,9.714285714285714,19.25,18.0,27.23467261904762,17.882291666666667,35.390625,32.25416666666666,77.23363095238096,67.48958333333333,91.94791666666669,91.94791666666669,2.845068452380952,2.744375,2.974260416666666,2.7955104166666667,7.305952380952381,5.016666666666667,9.826041666666669,5.016666666666667,1.73725,0.93625,0.93625,4.1465,1.93,1.93
2007-08,2007,2008,19,28,6,March,3,2008,3,B,2,2008-03-15,2008-03-09,2008-03-15,7,30.5,4.357142857142857,12.25,12.25,21.640327380952378,12.166666666666668,32.139583333333334,32.139583333333334,70.95982142857142,59.458333333333336,82.83333333333333,82.83333333333333,2.7351190476190474,2.69025,2.7777291666666666,2.69025,5.966071428571428,3.197916666666667,12.938541666666666,3.197916666666667,0.421,0.411,0.005,1.861,0.62925,0.44275
2007-08,2007,2008,20,29,6,March,3,2008,4,A,3,2008-03-22,2008-03-16,2008-03-22,7,37.25,5.321428571428571,15.0,0.0,23.21755952380952,14.648958333333333,31.104166666666664,14.648958333333333,73.89136904761905,59.125,89.55208333333334,63.114583333333336,2.7880833333333332,2.6278958333333335,3.0107395833333337,3.0107395833333337,8.858184523809523,3.759375,14.604166666666666,10.973958333333334,0.59325,0.5015000000000001,0.0,6.6795,2.66075,0.07
2007-08,2007,2008,21,30,6,March,3,2008,5,A,3,2008-03-29,2008-03-23,2008-03-29,7,28.5,4.071428571428571,11.25,0.0,21.66502976190476,14.028125,31.803125,17.664583333333333,67.86755952380953,59.40625,82.97916666666666,70.35416666666667,2.943452380952381,2.883927083333333,2.9935,2.9935,6.87797619047619,3.8604166666666666,11.020833333333332,8.751041666666666,0.036000000000000004,0.029,0.0,2.10125,1.712,0.049
